"track_name","artist.s._name","artist_count","released_year","released_month","released_day","in_spotify_playlists","in_spotify_charts","streams","in_apple_playlists","in_apple_charts","in_deezer_playlists","in_deezer_charts","in_shazam_charts","bpm","danceability_.","valence_.","energy_.","acousticness_.","instrumentalness_.","liveness_.","speechiness_.","multiple_artist","top100","rank","Major","Minor","CSharp","FSharp","D","ASharp","GSharp","G","B","A","E","DSharp","F","taylor_swift","bad_bunny","the_weeknd","drake","peso_pluma"
"Paulo Londra: Bzrp Music Sessions, Vol. 23","bizarrap, paulo londra",2,2022,4,25,928,0,164163229,19,0,7,0,0,96,61,32,90,25,0,10,9,1,0,"Top 950",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blind","sza",1,2022,12,9,1484,0,163284000,22,51,12,0,0,114,46,60,28,91,0,21,4,0,0,"Top 950",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Shorty Party","cartel de santa, la kelly",2,2023,3,4,432,12,162887075,8,14,12,2,33,96,93,47,47,33,0,10,36,1,0,"Top 950",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chanel","becky g, peso pluma",2,2023,3,30,681,10,161460990,15,92,21,2,26,132,85,53,68,40,0,9,4,1,0,"Top 950",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"Die Young (feat. 347aidan)","sleepy hallow, 347aidan",2,2022,5,25,896,0,160845341,19,0,15,0,0,77,81,68,58,83,0,11,34,1,0,"Top 950",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Beautiful Girl","luciano",1,2022,4,22,710,4,160035717,16,11,18,0,0,140,84,61,42,31,0,9,9,0,0,"Top 950",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"BABY OTAKU","fran c, polima westcoast, nickoog clk, pablito pesadilla",4,2022,8,18,836,0,159240673,14,1,13,0,0,102,84,43,75,5,0,6,8,1,0,"Top 950",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Igualito a Mi Apï¿","fuerza regida, peso pluma",2,2022,12,30,265,6,158950978,8,84,5,1,4,145,76,80,81,19,0,6,9,1,0,"Top 950",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"RUMBATï¿½","daddy yankee",1,2022,3,25,1264,0,157990698,20,4,52,0,1,95,69,90,91,6,0,35,4,0,0,"Top 950",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Antes de Perderte","duki",1,2022,6,2,584,8,157136970,12,1,8,0,1,110,81,61,93,49,0,12,11,0,0,"Top 950",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Fast Car","luke combs",1,2023,3,24,1446,12,157058870,57,97,35,0,429,98,71,67,60,19,0,12,3,0,0,"Top 950",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"United In Grief","kendrick lamar",1,2022,5,13,2575,0,156898322,4,5,12,0,51,87,52,32,83,24,0,17,43,0,0,"Top 950",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Kahani Suno 2.0","kaifi khalil",1,2022,5,31,162,6,156777415,1,10,1,0,1,140,58,26,38,91,0,10,4,0,0,"Top 950",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Pope Is a Rockstar","sales",1,2016,4,20,1966,0,156658366,4,2,50,0,0,90,73,31,45,85,24,11,3,0,0,"Top 950",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Boy's a liar Pt. 2","pinkpantheress, ice spice",2,2023,2,3,5184,41,156338624,154,84,102,14,37,133,70,86,81,25,0,25,5,1,0,"Top 950",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Boy's a liar","pinkpantheress",1,2022,11,30,1225,0,156338624,27,0,28,13,0,133,66,74,84,25,0,21,4,0,0,"Top 950",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Malas Decisiones","kenia os",1,2022,10,26,542,2,156214700,23,2,21,0,0,110,81,64,79,5,0,31,3,0,0,"Top 950",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"MORE","j-hope",1,2022,7,1,565,0,155795783,6,52,11,0,0,97,78,31,72,1,0,11,4,0,0,"Top 950",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Open Arms (feat. Travis Scott)","sza, travis scott",2,2022,12,8,1420,4,155653938,13,87,17,0,46,78,67,22,59,76,1,15,16,1,0,"Top 950",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Major Distribution","drake, 21 savage",2,2022,11,4,1545,0,154863153,22,7,15,0,0,131,91,23,55,1,0,7,32,1,0,"Top 950",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"What Else Can I Do?","stephanie beatriz, diane guerrero",2,2021,11,19,802,0,154797871,13,27,8,0,0,120,72,54,71,26,0,10,4,1,0,"Top 950",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Miss You","southstar",1,1982,5,16,2020,0,154356956,77,10,119,0,40,145,66,24,58,17,0,19,5,0,0,"Top 950",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Malvada","zï¿½ï¿½ fe",1,2022,1,28,601,0,154119539,28,73,64,0,0,135,89,89,86,16,0,8,5,0,0,"Top 950",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Erro Gostoso - Ao Vivo","simone mendes",1,2023,1,27,984,5,153454328,8,57,76,2,49,154,59,63,89,18,0,80,9,0,0,"Top 950",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AMARGURA","karol g",1,2023,2,24,1133,39,153372011,14,71,23,10,176,107,92,55,70,18,0,15,7,0,0,"Top 950",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Freaky Deaky","tyga, doja cat",2,2022,2,25,1729,0,153240879,26,1,19,0,0,104,80,24,65,2,0,9,4,1,0,"Top 950",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"VIBE (feat. Jimin of BTS)","taeyang, jimin",2,2023,1,13,415,2,152850295,15,40,21,1,15,100,79,60,68,7,0,26,4,1,0,"Top 950",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dua Lipa","jack harlow",1,2022,5,6,1992,0,150500965,35,0,3,0,0,158,83,41,65,0,10,11,8,0,0,"Top 950",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Tormenta (feat. Bad Bunny)","gorillaz, bad bunny",2,2023,2,24,1529,0,149778242,32,18,39,2,0,95,64,30,77,46,0,38,6,1,0,"Top 950",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"One Thing At A Time","morgan wallen",1,2022,12,2,811,4,148469433,11,58,5,0,21,142,61,92,91,0,0,26,3,0,0,"Top 950",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Talk","yeat",1,2022,9,2,920,0,148461629,10,1,8,0,0,140,70,26,76,8,0,54,23,0,0,"Top 950",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Love Again","the kid laroi",1,2023,1,27,1283,0,147538971,57,4,48,0,0,107,66,47,40,72,0,11,3,0,0,"Top 950",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Di Que Si","grupo marca registrada, grupo frontera",2,2023,2,3,356,10,147290338,4,64,4,2,37,182,57,80,59,8,0,6,5,1,0,"Top 950",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"The Joker And The Queen (feat. Taylor Swift)","ed sheeran, taylor swift",2,2022,2,11,1430,0,146789379,46,1,34,0,0,134,53,31,31,92,0,28,3,1,0,"Top 950",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Mas Rica Que Ayer","mambo kingz, dj luian, anuel aa",3,2023,3,2,1208,34,146409671,10,41,20,0,1,94,82,53,67,34,0,9,8,1,0,"Top 950",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"That's Hilarious","charlie puth",1,2022,4,8,686,2,146363130,11,6,12,0,15,108,71,55,44,74,0,11,6,0,0,"Top 950",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bamba (feat. Aitch & BIA)","luciano, aitch, bï¿½",3,2022,9,22,869,7,146223492,14,12,12,2,28,138,80,82,81,14,0,13,36,1,0,"Top 950",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Oi Balde - Ao Vivo","zï¿½ï¿½ neto & crist",1,2023,2,14,845,2,145458418,12,57,47,1,33,108,67,55,67,60,0,80,5,0,0,"Top 950",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heaven","niall horan",1,2023,2,17,1553,2,144584800,61,6,48,0,150,92,57,68,76,7,0,33,3,0,0,"Top 950",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"All My Life (feat. J. Cole)","j. cole, lil durk",2,2023,5,12,2175,23,144565150,69,145,69,2,478,143,83,69,44,15,0,10,33,1,0,"Top 950",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ýýýýýýýýýýýý","yoasobi",1,2023,4,12,356,16,143573775,35,102,8,1,117,166,57,84,94,11,0,37,9,0,0,"Top 950",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212","mainstreet, chefin",2,2022,1,15,352,0,143139338,10,0,39,0,0,154,79,86,52,66,0,9,7,1,0,"Top 950",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Un Finde | CROSSOVER #2","big one, fmk, ke personajes",3,2023,4,4,561,14,142095275,4,14,12,5,56,192,50,85,52,11,0,28,6,1,0,"Top 950",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Circo Loco","drake, 21 savage",2,2022,11,4,1794,0,141720999,26,9,17,0,3,104,73,25,61,1,0,32,7,1,0,"Top 950",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Seven (feat. Latto) (Explicit Ver.)","latto, jung kook",2,2023,7,14,553,147,141381703,43,263,45,10,826,125,80,89,83,31,0,8,4,1,0,"Top 950",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"I Really Want to Stay at Your House","rosa walton, hallie coggins",2,2020,12,18,668,1,140430339,0,0,31,0,NA,125,49,13,74,0,0,9,4,1,0,"Top 950",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Besharam Rang (From ""Pathaan"")","vishal-shekhar, shilpa rao, caralisa monteiro, kumaar, vishal dadlani, shekhar ravjiani",6,2022,12,12,130,4,140187018,21,79,2,0,0,116,77,65,80,6,0,15,4,1,0,"Top 950",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"vampire","olivia rodrigo",1,2023,6,30,1397,113,140003974,94,207,91,14,949,138,51,32,53,17,0,31,6,0,0,"Top 950",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Apna Bana Le (From ""Bhediya"")","arijit singh, sachin-jigar",2,2022,11,5,86,0,139836056,11,101,0,0,48,94,59,44,56,80,0,6,3,1,0,"Top 950",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Cupid","fifty fifty",1,2023,2,24,526,10,139681964,15,93,30,0,320,120,77,94,66,65,0,38,3,0,0,"Top 950",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fim de Semana no Rio","teto",1,2022,3,30,315,2,139193812,27,2,31,0,0,119,87,28,50,12,0,10,10,0,0,"Top 950",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seu Brilho Sumiu - Ao Vivo","israel & rodolffo, mari fernandez",2,2023,3,1,967,5,138517666,7,29,51,1,29,154,63,75,92,31,0,91,5,1,0,"Top 950",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nos Comemos (feat. Ozuna)","ozuna, tiago pzk",2,2022,6,2,896,0,138334433,0,0,2,0,0,92,83,56,82,10,0,9,5,1,0,"Top 950",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Komang","raim laode",1,2022,8,16,158,4,137123880,5,6,1,1,18,134,70,35,41,41,0,10,3,0,0,"Top 950",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Boyfriends","harry styles",1,2022,5,20,1517,0,137070925,26,2,30,0,0,118,42,32,20,94,0,11,4,0,0,"Top 950",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZOOM","jessi",1,2022,4,13,608,0,136996305,5,29,14,0,0,100,87,46,60,1,0,13,16,0,0,"Top 950",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Antidepresan","mabel matiz, mert demir",2,2022,11,4,313,2,136689549,10,6,7,1,9,100,70,92,59,3,0,10,3,1,0,"Top 950",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Cash In Cash Out","pharrell williams, tyler, the creator, 21 savage",4,2022,6,10,2313,0,136676504,34,0,29,0,0,120,88,15,56,1,0,8,6,1,0,"Top 950",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Merry Christmas","ed sheeran, elton john",2,2017,11,10,2209,0,135723538,72,90,141,0,0,114,59,60,94,24,0,10,4,1,0,"Top 950",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wild Flower (with youjeen)","rm",1,2022,12,2,353,2,135611421,2,74,14,0,2,155,49,42,77,3,0,12,9,0,0,"Top 950",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"O.O","nmixx",1,2022,2,22,290,0,135444283,9,66,10,0,0,200,39,28,77,4,0,6,29,0,0,"Top 950",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Brividi","mahmood, blanco",2,2022,2,2,1175,0,135079152,34,1,31,0,0,123,52,44,60,40,0,26,3,1,0,"Top 950",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Zona De Perigo","leo santana",1,2022,12,8,531,4,134294498,20,1,71,2,0,135,81,97,77,75,0,35,3,0,0,"Top 950",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"TRUSTFALL","p!nk",1,2023,1,27,2098,16,134255790,88,24,101,7,451,122,64,25,89,0,0,15,9,0,0,"Top 950",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"En La De Ella","feid, sech, jhayco",3,2022,10,20,1320,0,133895612,29,26,17,0,0,97,82,67,77,8,0,12,5,1,0,"Top 950",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Angel Pt 1 (feat. Jimin of BTS, JVKE & Muni Long)","kodak black, nle choppa, muni long, jvke, jimin",5,2023,5,1,577,14,133753727,22,18,15,1,0,74,53,24,67,11,0,10,28,1,0,"Top 950",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"LALA","myke towers",1,2023,3,23,1474,48,133716286,48,126,58,14,382,92,71,61,74,7,0,10,4,0,0,"Top 950",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This Love (Taylorï¿½ï¿½ï¿½s Ve","taylor swift",1,2022,5,6,1492,0,132171975,26,2,15,0,2,144,47,7,50,32,0,7,4,0,0,"Top 950",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"die first","nessa barrett",1,2022,6,24,767,0,131746175,25,0,22,0,0,183,44,44,67,7,0,12,13,0,0,"Top 950",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Take My Breath","the weeknd",1,2021,8,6,2597,0,130655803,17,80,38,0,0,121,70,35,77,1,0,26,4,0,0,"Top 950",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"Layla","schï¿½ï¿½rze, dj r",2,2022,3,24,832,3,130419412,18,124,24,1,0,140,44,41,92,0,0,44,7,1,0,"Top 950",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Baile no Morro","mc vitin da igrejinha, mc tairon, dj win",3,2022,6,10,685,2,129314708,17,0,24,0,30,130,71,78,40,46,0,7,45,1,0,"Top 950",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Say Yes To Heaven","lana del rey",1,2023,3,17,2000,46,127567540,49,105,63,1,0,100,49,17,35,71,9,11,3,0,0,"Top 950",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dance The Night (From Barbie The Album)","dua lipa",1,2023,5,25,2988,101,127408954,0,0,143,38,0,110,67,78,85,2,0,33,5,0,0,"Top 950",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Father Time (feat. Sampha)","kendrick lamar, sampha",2,2022,5,13,3107,0,127309180,4,0,22,0,0,153,55,50,78,19,0,11,35,1,0,"Top 950",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Deck The Hall - Remastered 1999","nat king cole",1,1959,1,1,3299,0,127027715,65,39,41,0,0,107,69,96,36,81,0,8,4,0,0,"Top 950",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Las Morras","blessd, peso pluma",2,2023,4,4,291,8,127026613,8,78,4,1,1,133,78,90,84,31,0,7,4,1,0,"Top 950",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Soy El Unico","yahritza y su esencia",1,2022,3,25,226,0,126443991,5,0,4,0,1,84,71,63,45,45,0,11,3,0,0,"Top 950",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Count Me Out","kendrick lamar",1,2022,5,13,2729,0,126191104,3,7,13,0,1,134,78,51,43,69,0,14,9,0,0,"Top 950",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Thinkinï¿½ï¿½ï¿½ B","morgan wallen",1,2023,3,3,604,6,125917280,22,101,0,0,66,140,66,43,76,49,0,12,3,0,0,"Top 950",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"LLYLM","rosalï¿½",1,2023,1,27,1838,0,124988687,105,41,114,1,59,170,56,56,63,13,0,19,27,0,0,"Top 950",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Miserable Man","david kushner",1,2022,1,7,788,0,124407432,13,0,32,1,0,110,63,31,35,93,0,29,3,0,0,"Top 950",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Stay With Me (with Justin Timberlake, Halsey, & Pharrell)","calvin harris, halsey, pharrell williams, justin timberlake",4,2022,7,15,3113,0,123473120,54,6,124,1,0,126,81,90,73,28,0,29,4,1,0,"Top 950",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Silent Hill","kendrick lamar, kodak black",2,2022,5,13,3028,0,123216717,22,0,23,0,0,140,92,78,57,46,0,14,9,1,0,"Top 950",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I AM","ive",1,2023,4,10,366,15,123132751,16,102,7,0,55,122,68,38,88,1,0,8,5,0,0,"Top 950",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Acrï¿½ï¿½s","shakira",1,2023,5,11,955,29,123124076,37,50,79,11,31,144,75,35,48,84,0,10,12,0,0,"Top 950",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Los del Espacio","big one, duki, lit killah, maria becerra, fmk, rusherking, emilia, tiago pzk",8,2023,6,1,1150,31,123122413,22,33,34,7,184,120,81,63,68,11,0,11,4,1,0,"Top 950",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hey, Mickey!","baby tate",1,2016,9,27,482,0,122763672,9,1,12,4,3,135,92,73,51,55,0,15,6,0,0,"Top 950",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"I'm Tired - From ""Euphoria"" An Original HBO Series","labrinth",1,2022,2,4,1888,0,121913181,26,1,58,0,0,71,28,26,20,19,0,30,3,0,0,"Top 950",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bigger Than The Whole Sky","taylor swift",1,2022,10,21,1180,0,121871870,4,0,8,0,0,166,42,7,24,83,1,12,6,0,0,"Top 950",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"La Loto","anitta, tini, becky g",3,2022,7,6,945,0,121189256,49,3,57,0,0,90,85,80,83,10,0,8,11,1,0,"Top 950",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I Tried to Tell Y'all","ugly dray, tesla jnr",2,2022,5,6,1657,0,121077868,15,3,3,0,0,96,71,37,52,62,0,11,36,1,0,"Top 950",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Muï¿½ï¿½","steve aoki, tini, la joaqui",3,2023,1,12,658,6,120972253,33,7,53,2,0,90,68,83,71,3,0,31,8,1,0,"Top 950",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Nobody Like U - From ""Turning Red""","jordan fisher, josh levi, finneas o'connell, 4*town (from disney and pixarï¿½ï¿½ï¿½s turning red), topher ngo, grayson vill",6,2022,2,25,918,0,120847157,34,39,30,0,0,105,91,73,72,13,0,9,15,1,0,"Top 950",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"How Do I Make You Love Me?","the weeknd",1,2022,1,7,1915,0,119238316,7,47,15,0,0,121,80,62,51,2,0,9,8,0,0,"Top 950",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"Haegeum","agust d",1,2023,4,21,244,12,118810253,6,84,10,2,9,85,70,83,84,31,0,47,30,0,0,"Top 950",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Take Two","bts",1,2023,6,9,674,47,118482347,20,106,25,4,78,93,62,57,59,3,0,38,3,0,0,"Top 950",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Me Arrepentï¿","ak4:20, cris mj, pailita",3,2022,3,30,273,2,118381354,12,2,4,0,0,92,86,91,79,29,0,60,16,1,0,"Top 950",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Never Felt So Alone","labrinth",1,2023,4,7,1730,3,117747907,46,5,51,0,20,98,44,36,41,50,0,38,5,0,0,"Top 950",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"REMIX EXCLUSIVO","feid",1,2023,3,17,1235,9,117206995,20,8,15,0,6,87,65,71,56,4,0,15,20,0,0,"Top 950",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Gasoline","the weeknd",1,2022,1,7,2297,0,116903579,11,29,14,0,0,123,74,35,73,0,0,21,5,0,0,"Top 950",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"on the street (with J. Cole)","j-hope, j. cole",2,2023,3,3,615,2,116599790,22,82,8,0,9,94,68,81,82,53,0,9,13,1,0,"Top 950",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Dijeron Que No La Iba Lograr","fuerza regida, chino pacas",2,2023,3,14,320,6,116334601,5,48,2,1,9,142,70,76,79,26,0,11,7,1,0,"Top 950",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Tubarï¿½ï¿½o Te","dj lk da escï¿½ï¿½cia, tchakabum, mc jhenny, m",4,2022,9,28,1003,0,116144341,21,0,44,0,0,130,89,48,74,30,0,7,36,1,0,"Top 950",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Popular (with Playboi Carti & Madonna) - The Idol Vol. 1 (Music from the HBO Original Series)","the weeknd, madonna, playboi carti",3,2023,6,2,1945,87,115364561,74,182,87,14,NA,99,85,83,68,7,0,36,20,1,0,"Top 950",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Poland","lil yachty",1,2022,6,23,1584,0,115331792,38,0,24,0,0,150,70,26,56,14,83,11,5,0,0,"Top 950",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Niï¿½ï¿½a Bo","sean paul, feid",2,2023,4,21,1305,34,115010040,29,26,43,5,44,91,82,47,62,10,0,10,15,1,0,"Top 950",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"For Youth","bts",1,2022,6,10,327,0,114546317,5,40,12,0,0,117,63,29,51,43,0,25,4,0,0,"Top 950",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Area Codes","kaliii, kaliii",2,2023,3,17,1197,13,113509496,44,34,25,1,171,155,82,51,39,2,0,9,49,1,0,"Top 950",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Privileged Rappers","drake, 21 savage",2,2022,11,4,1007,0,112436403,6,5,3,0,0,144,93,62,61,0,0,12,20,1,0,"Top 950",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"Tï¿½ï¿","dennis, mc kevin o chris",2,2023,5,4,731,15,111947664,27,17,73,4,167,130,86,59,96,50,1,9,5,1,0,"Top 950",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Love Language","sza",1,2022,12,9,1127,0,110849052,16,63,8,0,0,65,71,55,26,85,0,13,8,0,0,"Top 950",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Raindrops (Insane) [with Travis Scott]","travis scott, metro boomin",2,2022,12,2,880,0,110649992,3,7,10,0,0,112,80,15,54,9,0,38,5,1,0,"Top 950",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ghost in the Machine (feat. Phoebe Bridgers)","sza, phoebe bridgers",2,2022,12,9,1634,0,110073250,16,20,4,0,0,125,62,59,43,84,3,11,5,1,0,"Top 950",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)","swae lee, a boogie wit da hoodie, metro boomin, nav",4,2023,6,2,1051,16,109276132,31,37,31,0,189,140,63,22,54,46,0,12,8,1,0,"Top 950",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thinking with My Dick","kevin gates, juicy j",2,2013,7,16,1550,0,109091573,0,0,14,0,0,81,77,68,70,6,0,17,20,1,0,"Top 950",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lï¿½ï¿½ï¿","stromae",1,2022,1,9,2035,0,108809090,41,122,394,0,2,88,56,58,55,35,0,23,11,0,0,"Top 950",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"El Cielo","feid, myke towers, sky rompiendo",3,2023,6,2,1298,38,107753850,44,64,57,10,110,106,72,17,64,7,0,10,5,1,0,"Top 950",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Sugar Rush Ride","tomorrow x together",1,2023,1,27,359,0,107642809,12,56,13,0,13,125,71,83,89,1,0,17,9,0,0,"Top 950",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"City of Gods","kanye west, alicia keys, fivio foreign",3,2022,2,11,2096,0,107255472,34,3,30,0,0,147,47,50,80,10,0,32,38,1,0,"Top 950",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Sigue","ed sheeran, j balvin",2,1996,11,24,1370,0,106933107,46,8,60,0,0,88,89,59,64,5,0,19,7,1,0,"Top 950",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
